,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.49066666666666664,3.1233333333333335,50,25
1,4.0,0.49066666666666664,3.1233333333333335,50,25
2,3.25,0.15555555555555556,2.88768115942029,39,24
3,3.2,0.156,2.776666666666667,40,25
4,2.96,0.16399999999999998,3.08,37,25
5,3.272727272727273,0.16655844155844154,2.6233766233766236,36,22
6,3.8260869565217392,0.3002070393374741,2.399209486166008,44,23
7,3.68,0.2269010989010989,2.2466666666666666,46,25
8,3.92,0.09761038961038962,2.276666666666667,49,25
9,3.75,0.1501984126984127,2.246376811594203,45,24
10,3.4166666666666665,0.17847222222222223,2.5181159420289854,41,24
11,3.272727272727273,0.1958874458874459,2.6103896103896105,36,22
12,3.12,0.15066666666666667,2.8066666666666666,39,25
13,3.6666666666666665,0.19543650793650794,2.471014492753623,44,24
14,3.9166666666666665,0.20138888888888887,2.3731884057971016,47,24
15,3.652173913043478,0.17204968944099377,2.5573122529644268,42,23
16,3.9166666666666665,0.3119047619047619,2.3949275362318843,47,24
17,3.8333333333333335,0.17731481481481481,2.4456521739130435,46,24
18,3.5,0.31378968253968254,2.550724637681159,42,24
19,2.4347826086956523,0.11573498964803312,3.16600790513834,28,23
20,2.4545454545454546,0.12474747474747475,NaN,27,22
21,3.0,0.09264069264069263,2.593073593073593,33,22
22,3.5238095238095237,0.22573696145124716,2.3285714285714287,37,21
23,3.36,0.13028571428571428,2.566666666666667,42,25
24,3.5,0.15912698412698412,2.503623188405797,42,24
25,2.9565217391304346,0.03975155279503106,2.513833992094862,34,23
26,2.5217391304347827,0.059420289855072465,NaN,29,23
27,2.8333333333333335,0.15138888888888888,2.891304347826087,34,24
28,2.782608695652174,0.11635610766045548,NaN,32,23
29,2.8333333333333335,0.06686507936507936,2.829710144927536,34,24
30,2.9565217391304346,0.11594202898550723,2.6877470355731226,34,23
31,3.272727272727273,0.16998556998557,2.445887445887446,36,22
32,3.217391304347826,0.22339544513457554,2.4822134387351777,37,23
33,3.130434782608696,0.09130434782608696,2.7154150197628457,36,23
34,3.0,0.08333333333333333,2.681159420289855,36,24
35,3.2,0.15676190476190477,2.8833333333333333,40,25
36,3.391304347826087,0.17142857142857143,2.7984189723320156,39,23
37,3.5,0.08290343915343916,2.5579710144927534,42,24
38,2.64,0.11244444444444443,2.81,33,25
39,3.090909090909091,0.1940771349862259,2.4718614718614718,34,22
40,3.4782608695652173,0.28208168642951253,2.347826086956522,40,23
41,3.217391304347826,0.22922705314009661,2.5296442687747036,37,23
42,3.25,0.22123015873015872,2.6847826086956523,39,24
43,3.04,0.2053333333333333,NaN,38,25
44,3.5,0.12926587301587303,2.670289855072464,42,24
45,3.5,0.13680555555555554,2.568840579710145,42,24
46,3.2,0.12876190476190477,2.71,40,25
47,3.4166666666666665,0.09828042328042329,2.420289855072464,41,24
48,3.5833333333333335,0.1251984126984127,2.601449275362319,43,24
49,3.68,0.3079047619047619,2.5966666666666667,46,25
50,3.909090909090909,0.18279220779220778,2.2337662337662336,43,22
51,4.32,0.18701587301587302,2.3066666666666666,54,25
52,4.08,0.21828860028860028,2.276666666666667,51,25
53,4.333333333333333,0.17732082732082732,2.2246376811594204,52,24
54,4.48,0.20587301587301587,2.223333333333333,56,25
55,4.5,0.18326719576719577,2.213768115942029,54,24
56,4.72,0.3001123321123321,2.16,59,25
57,4.25,0.2122685185185185,2.300724637681159,51,24
58,4.16,0.1885079365079365,2.21,52,25
59,3.9166666666666665,0.14642857142857144,2.3115942028985508,47,24
60,3.52,0.20857142857142857,2.57,44,25
61,3.727272727272727,0.2537878787878788,2.2683982683982684,41,22
62,3.04,0.19399999999999998,2.76,38,25
63,2.88,0.10799999999999998,NaN,36,25
64,3.0,0.07450396825396825,2.710144927536232,36,24
65,3.3,0.12190476190476189,2.4842105263157896,33,20
66,3.12,0.0998095238095238,2.76,39,25
67,3.217391304347826,0.06376811594202898,2.6205533596837944,37,23
68,3.25,0.15714285714285714,2.6340579710144927,39,24
69,3.130434782608696,0.18592132505175982,NaN,36,23
70,3.4166666666666665,0.18425925925925926,2.5144927536231885,41,24
71,3.1666666666666665,0.19831349206349205,2.8260869565217392,38,24
72,2.75,0.10555555555555556,3.4239130434782608,33,24
73,2.7,0.06142857142857143,2.831578947368421,27,20
74,3.12,0.11466666666666667,2.566666666666667,39,25
75,2.9166666666666665,0.12242063492063493,2.710144927536232,35,24
76,2.5833333333333335,0.2343253968253968,3.3333333333333335,31,24
77,2.3333333333333335,0.05277777777777778,3.4384057971014492,28,24
78,2.0,0.07142857142857142,NaN,21,21
79,2.782608695652174,0.09461697722567287,2.7905138339920947,32,23
80,3.0,0.15863095238095237,2.699275362318841,36,24
81,2.9166666666666665,0.14027777777777778,2.789855072463768,35,24
82,2.4347826086956523,0.11159420289855071,NaN,28,23
83,2.380952380952381,0.23174603174603173,3.1857142857142855,25,21
84,2.9166666666666665,0.1628968253968254,2.8442028985507246,35,24
85,3.4545454545454546,0.27619047619047615,2.4805194805194803,38,22
86,3.5,0.23055555555555554,2.713768115942029,42,24
87,2.869565217391304,0.034782608695652174,2.8537549407114624,33,23
88,3.0,0.11785714285714284,2.8550724637681157,36,24
89,2.16,0.0,3.62,27,25
90,2.260869565217391,0.0,3.494071146245059,26,23
91,2.608695652173913,0.013043478260869565,3.0316205533596836,30,23
92,3.25,0.1341931216931217,2.4927536231884058,39,24
93,3.6,0.1641212121212121,2.1866666666666665,45,25
94,3.6666666666666665,0.26250138750138746,2.217391304347826,44,24
95,3.652173913043478,0.30496267018006146,2.292490118577075,42,23
96,3.84,0.20625396825396827,2.3533333333333335,48,25
97,3.2,0.3008888888888889,2.6866666666666665,40,25
98,2.96,0.1768888888888889,2.8666666666666667,37,25
99,3.1,0.0,2.4789473684210526,31,20
100,3.0,0.20972222222222223,2.753623188405797,36,24
101,3.3333333333333335,0.23699633699633701,2.4420289855072466,40,24
102,3.0,0.11458333333333333,2.7427536231884058,36,24
103,3.28,0.17238095238095238,2.6066666666666665,41,25
104,2.9523809523809526,0.06167800453514739,2.619047619047619,31,21
105,3.130434782608696,0.21904761904761905,2.7628458498023716,36,23
106,3.0,0.3162037037037037,2.670289855072464,36,24
107,2.5217391304347827,0.03188405797101449,3.0711462450592886,29,23
108,2.8,0.0699047619047619,2.9266666666666667,35,25
109,2.782608695652174,0.12318840579710146,NaN,32,23
110,2.75,0.022222222222222223,2.818840579710145,33,24
111,2.6666666666666665,0.0,2.8857142857142857,28,21
112,2.8181818181818183,0.09090909090909091,3.1645021645021645,31,22
113,2.8333333333333335,0.09722222222222222,2.963768115942029,34,24
114,3.0,0.14682539682539683,2.858695652173913,36,24
115,2.5833333333333335,0.10277777777777779,3.050724637681159,31,24
116,2.5833333333333335,0.059722222222222225,3.0869565217391304,31,24
117,2.260869565217391,0.05217391304347826,NaN,26,23
118,2.608695652173913,0.06563146997929606,3.0237154150197627,30,23
119,2.8,0.06057142857142857,2.9133333333333336,35,25
120,2.4761904761904763,0.054648526077097505,2.857142857142857,26,21
