,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,2.4,0.11104761904761905,2.3666666666666667,30,25
1,2.4,0.11104761904761905,2.3666666666666667,30,25
2,2.4,0.11104761904761905,2.3666666666666667,30,25
3,2.4,0.11104761904761905,2.3666666666666667,30,25
4,2.4,0.11104761904761905,2.3666666666666667,30,25
5,2.4,0.11104761904761905,2.3666666666666667,30,25
6,2.4,0.11104761904761905,2.3666666666666667,30,25
7,2.4,0.11104761904761905,2.3666666666666667,30,25
8,2.4,0.11104761904761905,2.3666666666666667,30,25
9,2.4,0.11104761904761905,2.3666666666666667,30,25
10,2.4,0.11104761904761905,2.3666666666666667,30,25
11,2.4,0.11104761904761905,2.3666666666666667,30,25
12,2.4,0.11104761904761905,2.3666666666666667,30,25
13,2.4,0.11104761904761905,2.3666666666666667,30,25
14,2.4,0.11104761904761905,2.3666666666666667,30,25
15,2.4,0.11104761904761905,2.3666666666666667,30,25
16,2.4,0.11104761904761905,2.3666666666666667,30,25
17,2.4,0.11104761904761905,2.3666666666666667,30,25
18,2.4,0.11104761904761905,2.3666666666666667,30,25
19,2.4,0.11104761904761905,2.3666666666666667,30,25
20,2.4,0.11104761904761905,2.3666666666666667,30,25
21,2.4,0.11104761904761905,2.3666666666666667,30,25
22,2.4,0.11104761904761905,2.3666666666666667,30,25
23,2.4,0.11104761904761905,2.3666666666666667,30,25
24,2.4,0.11104761904761905,2.3666666666666667,30,25
25,2.4,0.11104761904761905,2.3666666666666667,30,25
26,2.4,0.11104761904761905,2.3666666666666667,30,25
27,2.4,0.11104761904761905,2.3666666666666667,30,25
28,2.4,0.11104761904761905,2.3666666666666667,30,25
29,2.4,0.11104761904761905,2.3666666666666667,30,25
30,2.4,0.11104761904761905,2.3666666666666667,30,25
31,2.4,0.11104761904761905,2.3666666666666667,30,25
32,2.4,0.11104761904761905,2.3666666666666667,30,25
33,2.4,0.11104761904761905,2.3666666666666667,30,25
34,2.4,0.11104761904761905,2.3666666666666667,30,25
35,2.4,0.11104761904761905,2.3666666666666667,30,25
36,2.4,0.11104761904761905,2.3666666666666667,30,25
37,2.4,0.11104761904761905,2.3666666666666667,30,25
38,2.4,0.11104761904761905,2.3666666666666667,30,25
39,2.4,0.11104761904761905,2.3666666666666667,30,25
40,2.4,0.11104761904761905,2.3666666666666667,30,25
41,2.4,0.11104761904761905,2.3666666666666667,30,25
42,2.4,0.11104761904761905,2.3666666666666667,30,25
43,2.4,0.11104761904761905,2.3666666666666667,30,25
44,2.4,0.11104761904761905,2.3666666666666667,30,25
45,2.4,0.11104761904761905,2.3666666666666667,30,25
46,2.4,0.11104761904761905,2.3666666666666667,30,25
47,2.4,0.11104761904761905,2.3666666666666667,30,25
48,2.4,0.11104761904761905,2.3666666666666667,30,25
49,2.4,0.11104761904761905,2.3666666666666667,30,25
50,2.4,0.11104761904761905,2.3666666666666667,30,25
51,2.4,0.11104761904761905,2.3666666666666667,30,25
52,2.4,0.11104761904761905,2.3666666666666667,30,25
53,2.4,0.11104761904761905,2.3666666666666667,30,25
54,2.4,0.11104761904761905,2.3666666666666667,30,25
55,2.4,0.11104761904761905,2.3666666666666667,30,25
56,2.4,0.11104761904761905,2.3666666666666667,30,25
57,2.4,0.11104761904761905,2.3666666666666667,30,25
58,2.4,0.11104761904761905,2.3666666666666667,30,25
59,2.4,0.11104761904761905,2.3666666666666667,30,25
60,2.4,0.11104761904761905,2.3666666666666667,30,25
61,2.4,0.11104761904761905,2.3666666666666667,30,25
