,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.3493333333333333,2.6033333333333335,50,25
1,4.0,0.3493333333333333,2.6033333333333335,50,25
2,3.9166666666666665,0.15158730158730158,2.4166666666666665,47,24
3,4.0,0.17916666666666667,2.449275362318841,48,24
4,4.0,0.11339285714285714,2.347826086956522,48,24
5,3.75,0.13468915343915344,2.460144927536232,45,24
6,3.36,0.11352380952380953,NaN,42,25
7,3.5652173913043477,0.22111801242236023,2.588932806324111,41,23
8,2.8333333333333335,0.1125,NaN,34,24
9,3.130434782608696,0.19475500345065563,2.5533596837944663,36,23
10,3.2,0.22733333333333333,2.703333333333333,40,25
11,3.238095238095238,0.2807256235827664,2.585714285714286,34,21
12,3.36,0.19104761904761905,2.6433333333333335,42,25
13,3.0434782608695654,0.13809523809523808,2.6719367588932808,35,23
14,3.090909090909091,0.09718614718614718,2.8917748917748916,34,22
15,3.130434782608696,0.07908902691511387,2.5573122529644268,36,23
16,2.96,0.04,2.6633333333333336,37,25
17,3.3636363636363638,0.06948051948051948,2.406926406926407,37,22
18,2.8181818181818183,0.1458874458874459,2.8354978354978355,31,22
19,3.12,0.17288888888888887,2.6133333333333333,39,25
20,2.8333333333333335,0.2656746031746032,NaN,34,24
21,2.56,0.08142857142857142,3.0533333333333332,32,25
22,2.2857142857142856,0.06825396825396826,NaN,24,21
23,2.6956521739130435,0.14347826086956522,3.0869565217391304,31,23
24,3.2,0.16580952380952382,2.5533333333333332,40,25
25,2.96,0.21419047619047618,2.7466666666666666,37,25
26,2.869565217391304,0.20921325051759834,2.6403162055335967,33,23
27,2.72,0.23638095238095239,NaN,34,25
28,2.909090909090909,0.09913419913419913,2.7532467532467533,32,22
29,3.217391304347826,0.17101449275362318,2.5849802371541504,37,23
30,2.8333333333333335,0.14722222222222223,3.0833333333333335,34,24
31,2.9565217391304346,0.13478260869565217,2.7430830039525693,34,23
32,2.75,0.13115079365079366,2.7644927536231885,33,24
33,3.3333333333333335,0.12261904761904761,2.5471014492753623,40,24
34,3.4166666666666665,0.13323412698412698,2.460144927536232,41,24
35,3.92,0.175968253968254,2.296666666666667,49,25
36,4.0,0.22114285714285714,2.36,50,25
37,3.652173913043478,0.22070393374741198,2.4822134387351777,42,23
38,3.6363636363636362,0.13906926406926406,2.4285714285714284,40,22
39,3.28,0.18666666666666668,2.486666666666667,41,25
40,3.0833333333333335,0.09087301587301587,2.5652173913043477,37,24
41,3.5,0.20198412698412696,2.463768115942029,42,24
42,3.130434782608696,0.16262939958592132,NaN,36,23
43,3.4166666666666665,0.1704365079365079,NaN,41,24
44,2.761904761904762,0.2095238095238095,NaN,29,21
45,3.217391304347826,0.12681159420289853,2.486166007905138,37,23
46,3.25,0.1869047619047619,2.579710144927536,39,24
47,3.090909090909091,0.15,2.7532467532467533,34,22
48,3.28,0.15085714285714286,2.5966666666666667,41,25
49,4.083333333333333,0.1484126984126984,2.2246376811594204,49,24
50,3.68,0.06038095238095238,2.55,46,25
51,3.739130434782609,0.05538302277432712,2.383399209486166,43,23
52,3.6666666666666665,0.2824404761904762,2.5253623188405796,44,24
53,4.0,0.23064182194616975,2.2569169960474307,46,23
54,3.5652173913043477,0.14554865424430644,2.4031620553359683,41,23
55,3.04,0.012,2.86,38,25
56,3.28,0.15885714285714284,2.716666666666667,41,25
57,3.3333333333333335,0.1876984126984127,2.6557971014492754,40,24
58,3.5238095238095237,0.16870748299319727,2.4380952380952383,37,21
59,3.52,0.22419047619047616,2.5733333333333333,44,25
60,3.6363636363636362,0.11515151515151514,2.4242424242424243,40,22
61,3.75,0.26478174603174603,2.358695652173913,45,24
62,3.25,0.18323412698412697,NaN,39,24
63,2.75,0.05833333333333333,NaN,33,24
64,3.391304347826087,0.1300207039337474,2.6482213438735176,39,23
65,3.68,0.10095238095238095,2.5533333333333332,46,25
66,3.9047619047619047,0.1689342403628118,2.242857142857143,41,21
67,3.9166666666666665,0.20853174603174604,2.3949275362318843,47,24
68,4.0,0.2329365079365079,2.5181159420289854,48,24
69,4.08,0.2611111111111111,2.43,51,25
70,3.6,0.12352380952380951,2.57,45,25
71,3.4782608695652173,0.12567287784679088,2.3715415019762847,40,23
72,3.739130434782609,0.12536231884057972,2.383399209486166,43,23
73,3.4166666666666665,0.2396825396825397,2.460144927536232,41,24
74,3.3333333333333335,0.2421626984126984,2.467391304347826,40,24
75,3.44,0.1313968253968254,2.43,43,25
76,3.44,0.08314285714285714,2.54,43,25
77,3.5,0.14166666666666666,2.5543478260869565,42,24
78,3.3333333333333335,0.24345238095238095,2.572463768115942,40,24
79,3.12,0.08971428571428572,2.7533333333333334,39,25
80,3.090909090909091,0.09134199134199134,2.5324675324675323,34,22
81,3.1666666666666665,0.24503968253968253,2.6159420289855073,38,24
82,3.3333333333333335,0.2520652958152958,2.380434782608696,40,24
83,3.2,0.2111111111111111,2.683333333333333,40,25
84,3.44,0.21644444444444447,2.5866666666666664,43,25
85,3.4545454545454546,0.22496392496392498,2.324675324675325,38,22
86,3.5,0.2296626984126984,2.6594202898550723,42,24
