run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
30,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,30,20
30,1,0.8958517528768204,2.244382947689937e-06,0.10063900605959163,0.003506996680636235,25,30,20
30,2,0.8196976932148469,7.724584316971962e-08,0.17690241268956627,0.0033998168497416615,25,30,20
30,3,0.7262489507614559,1.8171032591640343e-06,0.26137660362237447,0.012372628512913462,25,30,20
30,4,0.8078818552004167,1.950360658541982e-05,0.15394720333549486,0.03815143785750172,25,30,20
30,5,0.7720358966877393,2.081355040048791e-05,0.18972724769186444,0.03821604206999567,25,30,20
30,6,0.6834074236976151,0.0017405220627369565,0.3075536359573735,0.007298418282274523,25,30,20
30,7,0.7481745155959695,0.0017438363002254007,0.2499541847612399,0.00012746334256504179,25,30,20
30,8,0.6604828822263368,0.0017573511923169008,0.3377084674388145,5.129914253036955e-05,25,30,20
30,9,0.7080171990963058,0.0017391471473627654,0.29019173791734426,5.191583898718348e-05,25,30,20
30,10,0.6772532496746814,0.0017378731558159353,0.32093102803735135,7.784913215091687e-05,25,30,20
30,11,0.6994992299653271,0.0017389413341172652,0.2986579143462375,0.00010391435431786973,25,30,20
30,12,0.6444596546901518,4.9101253240088496e-06,0.3167011823405114,0.038834252844012214,25,30,20
30,13,0.8356631321950462,6.609835379835472e-07,0.16427612813254594,6.0078688869041714e-05,25,30,20
30,14,0.7222048811779369,5.726266658048802e-07,0.27773797359217306,5.6572603223878054e-05,25,30,20
30,15,0.7255181486134172,1.7506978299149323e-06,0.2744345635066683,4.553718208411797e-05,25,30,20
30,16,0.6248913666421634,5.46650674595669e-06,0.37462199410161284,0.00048117274947745864,25,30,20
30,17,0.6538424579435724,1.2695088779188062e-05,0.345930896964965,0.00021395000268163483,25,30,20
30,18,0.6442107587249076,0.0001462706804170995,0.35557108179308955,7.18888015838117e-05,25,30,20
30,19,0.6873336973920012,9.308215699451858e-07,0.3126421915905994,2.3180195828034268e-05,25,30,20
30,20,0.6541301709511341,9.498227253680434e-06,0.3446153034972583,0.0012450273243545286,25,30,20
30,21,0.715295111051232,9.148369931603756e-06,0.2678158834215252,0.01687985715731154,25,30,20
30,22,0.6819764508064917,1.4668183908267488e-05,0.25858225741433677,0.05942662359526441,25,30,20
30,23,0.7599380289999682,0.0003729053013083846,0.19974285937655314,0.03994620632217045,25,30,20
30,24,0.7733174714618251,1.9938466376187548e-05,0.1867179382370135,0.03994465183478574,25,30,20
