,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.4146666666666667,2.756666666666667,50,25
1,4.0,0.4146666666666667,2.756666666666667,50,25
2,3.52,0.2171428571428571,2.64,44,25
3,3.92,0.16476190476190475,2.3466666666666667,49,25
4,4.0,0.15895238095238096,2.47,50,25
5,3.84,0.1825079365079365,2.3633333333333333,48,25
6,3.75,0.2503968253968254,2.391304347826087,45,24
7,3.76,0.10019047619047619,2.36,47,25
8,3.9130434782608696,0.2380670054583098,2.3280632411067192,45,23
9,4.260869565217392,0.20127674258109038,2.158102766798419,49,23
10,4.56,0.16692063492063489,2.2066666666666666,57,25
11,4.08,0.1738095238095238,2.3833333333333333,51,25
12,4.0,0.20797101449275363,2.383399209486166,46,23
13,4.0,0.1716269841269841,2.449275362318841,48,24
14,3.76,0.21885714285714286,2.5833333333333335,47,25
15,3.52,0.12088888888888888,2.4566666666666666,44,25
16,2.9166666666666665,0.15714285714285714,2.8840579710144927,35,24
17,3.4545454545454546,0.15930735930735931,NaN,38,22
18,3.6666666666666665,0.16726190476190475,2.398550724637681,44,24
19,3.7142857142857144,0.20665154950869236,2.357142857142857,39,21
20,3.3333333333333335,0.08125,2.5253623188405796,40,24
21,2.909090909090909,0.16118326118326118,2.4545454545454546,32,22
22,2.6956521739130435,0.08385093167701864,2.9209486166007905,31,23
23,3.130434782608696,0.14209799861973774,2.727272727272727,36,23
24,3.1666666666666665,0.24107142857142858,2.8260869565217392,38,24
25,2.9565217391304346,0.05217391304347826,2.739130434782609,34,23
26,2.75,0.020833333333333332,3.0144927536231885,33,24
27,2.8333333333333335,0.012500000000000002,2.869565217391304,34,24
28,2.4761904761904763,0.0,3.2857142857142856,26,21
29,2.7,0.22333333333333333,2.863157894736842,27,20
30,3.0,0.10555555555555556,2.971014492753623,36,24
31,2.608695652173913,0.15093167701863353,2.889328063241107,30,23
32,3.1818181818181817,0.28225108225108225,2.5108225108225106,35,22
33,3.6666666666666665,0.2333333333333333,2.3768115942028984,44,24
34,3.5652173913043477,0.17763975155279502,2.4268774703557314,41,23
35,3.6666666666666665,0.24325396825396825,2.4818840579710146,44,24
36,3.727272727272727,0.14603174603174604,2.324675324675325,41,22
37,3.6666666666666665,0.226223544973545,2.4166666666666665,44,24
38,3.8333333333333335,0.23921957671957672,2.427536231884058,46,24
39,4.166666666666667,0.15929232804232804,2.2282608695652173,50,24
40,4.083333333333333,0.18591269841269842,2.322463768115942,49,24
41,4.08,0.12714285714285714,2.243333333333333,51,25
42,3.5833333333333335,0.1461309523809524,2.4565217391304346,43,24
43,3.6666666666666665,0.1459325396825397,2.4456521739130435,44,24
44,3.36,0.036,2.49,42,25
45,3.1666666666666665,0.11249999999999999,2.652173913043478,38,24
46,3.217391304347826,0.11904761904761905,2.513833992094862,37,23
47,3.3333333333333335,0.1712301587301587,2.6847826086956523,40,24
48,3.3333333333333335,0.09206349206349207,2.670289855072464,40,24
49,2.75,0.22083333333333333,3.217391304347826,33,24
50,2.5217391304347827,0.1565217391304348,NaN,29,23
51,2.8421052631578947,0.2636591478696742,2.608187134502924,27,19
52,2.72,0.12438095238095238,NaN,34,25
53,3.0,0.27714285714285714,2.6210526315789475,30,20
54,2.6666666666666665,0.25535714285714284,NaN,32,24
55,3.5238095238095237,0.22978080120937264,2.3285714285714287,37,21
56,3.6,0.32774603174603173,2.3533333333333335,45,25
57,3.5833333333333335,0.19391534391534393,2.2753623188405796,43,24
58,3.652173913043478,0.23854382332643204,2.3636363636363638,42,23
59,3.5652173913043477,0.1556935817805383,2.549407114624506,41,23
60,3.6,0.15434920634920635,2.3233333333333333,45,25
61,3.76,0.26146031746031745,2.4566666666666666,47,25
62,3.8333333333333335,0.2719336219336219,2.318840579710145,46,24
63,4.083333333333333,0.17701118326118326,2.2717391304347827,49,24
64,3.9130434782608696,0.23115942028985506,2.308300395256917,45,23
65,3.5833333333333335,0.11590608465608465,2.4565217391304346,43,24
66,3.25,0.12152777777777778,2.4927536231884058,39,24
67,3.2,0.021904761904761903,2.6333333333333333,40,25
68,2.5833333333333335,0.08333333333333333,NaN,31,24
69,2.608695652173913,0.11594202898550723,3.1462450592885376,30,23
70,2.9166666666666665,0.05813492063492063,2.7282608695652173,35,24
71,3.04,0.12844444444444444,2.5433333333333334,38,25
72,3.391304347826087,0.13302277432712215,2.5652173913043477,39,23
73,2.5,0.056746031746031746,2.9855072463768115,30,24
74,2.5217391304347827,0.013043478260869565,3.0513833992094863,29,23
75,2.8,0.10428571428571429,2.9033333333333333,35,25
76,2.5454545454545454,0.09761904761904762,2.982683982683983,28,22
77,3.238095238095238,0.2421768707482993,2.6666666666666665,34,21
78,3.5,0.21369047619047618,2.61231884057971,42,24
79,3.6666666666666665,0.16220238095238096,2.5181159420289854,44,24
80,3.9166666666666665,0.18134920634920634,2.420289855072464,47,24
81,4.0,0.25889550264550265,2.460144927536232,48,24
82,4.166666666666667,0.3213293650793651,2.351449275362319,50,24
83,4.083333333333333,0.2608164983164983,2.210144927536232,49,24
84,3.9166666666666665,0.19437830687830684,2.3949275362318843,47,24
85,3.5833333333333335,0.2074074074074074,2.460144927536232,43,24
86,3.84,0.13377777777777777,2.3766666666666665,48,25
87,3.8333333333333335,0.16706349206349205,2.3369565217391304,46,24
88,3.92,0.14247619047619048,2.3066666666666666,49,25
89,3.5833333333333335,0.1453373015873016,2.4782608695652173,43,24
90,3.52,0.2734285714285714,2.68,44,25
91,3.25,0.1392857142857143,2.6231884057971016,39,24
92,3.1666666666666665,0.21851851851851853,2.5652173913043477,38,24
93,3.0,0.16406926406926406,2.6363636363636362,33,22
94,3.36,0.1560952380952381,2.566666666666667,42,25
95,3.6666666666666665,0.08948412698412699,2.3442028985507246,44,24
96,3.76,0.11923809523809524,2.42,47,25
97,3.52,0.1100952380952381,2.54,44,25
98,3.217391304347826,0.11304347826086956,2.5533596837944663,37,23
99,3.1818181818181817,0.10281385281385282,2.4935064935064934,35,22
100,2.9565217391304346,0.05797101449275362,2.675889328063241,34,23
101,3.44,0.0998095238095238,2.6466666666666665,43,25
102,3.0,0.08484848484848485,NaN,33,22
103,3.652173913043478,0.21621808143547275,2.308300395256917,42,23
104,4.24,0.3424444444444445,2.2333333333333334,53,25
105,3.68,0.30228571428571427,2.5,46,25
106,3.4166666666666665,0.20138888888888887,2.568840579710145,41,24
107,3.8260869565217392,0.23747412008281574,2.4031620553359683,44,23
108,4.0,0.23085714285714284,2.4966666666666666,50,25
109,3.5,0.1490079365079365,2.6231884057971016,42,24
110,3.68,0.10961904761904762,2.5633333333333335,46,25
111,3.44,0.055428571428571424,2.533333333333333,43,25
112,3.4545454545454546,0.09848484848484848,2.4242424242424243,38,22
113,3.5652173913043477,0.07867494824016563,2.399209486166008,41,23
114,3.76,0.2078095238095238,2.3733333333333335,47,25
115,3.5833333333333335,0.07003968253968254,2.460144927536232,43,24
