run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
41,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,10,20
41,1,0.8278144450339133,3.3970053883049694e-08,0.15943471970455975,0.012750801291462848,25,10,20
41,2,0.8161997802637616,0.0005626148404905319,0.17042075381468735,0.012816851081072986,25,10,20
41,3,0.6768851414673424,8.707115957772524e-05,0.3095575313016578,0.013470256071429845,25,10,20
41,4,0.6235326129266396,8.733500548782153e-05,0.37631029710238684,6.975496548478055e-05,25,10,20
41,5,0.568813344319999,8.73301109829164e-05,0.4284565182431976,0.0026428073258198694,25,10,20
41,6,0.6950170965856921,0.00012232573501441642,0.300097949634189,0.004762628045104441,25,10,20
41,7,0.698638454473827,0.0001223258281797131,0.30116377573732217,7.544396067132422e-05,25,10,20
41,8,0.6442913537526382,3.0055877573548895e-06,0.3483565426694452,0.00734909799015935,25,10,20
41,9,0.633574142685551,1.4452884095830375e-06,0.35735737326071,0.009067038765329563,25,10,20
41,10,0.6184765847435909,1.5938266525554714e-05,0.37408266336582163,0.007424813624062252,25,10,20
41,11,0.6016978185089568,6.144419168056522e-05,0.3656615756947794,0.03257916160458271,25,10,20
41,12,0.5652726016663805,6.086089369388354e-05,0.40208597460309264,0.03258056283683272,25,10,20
41,13,0.5624520498515202,6.06103396154827e-05,0.4041101643557217,0.03337717545314248,25,10,20
41,14,0.602423292050005,6.061034613080711e-05,0.3949520335154275,0.0025640640884366044,25,10,20
41,15,0.610211033065208,6.0354771067224154e-05,0.3871657492368651,0.0025628629268595287,25,10,20
41,16,0.6063475674493656,6.035479631357176e-05,0.39102902232973435,0.0025630554245862493,25,10,20
41,17,0.6490615272858049,6.03464731609701e-05,0.3490374517053331,0.0018406745357009708,25,10,20
41,18,0.6461168524430709,6.0100975561365385e-05,0.35198249325894077,0.0018405533224270126,25,10,20
41,19,0.6072336838486604,6.010514971633914e-05,0.39086561857367824,0.0018405924279448274,25,10,20
41,20,0.6450351689175292,1.2883326652779535e-06,0.35312285015137657,0.0018406925984288227,25,10,20
41,21,0.6540272196016867,1.284194346575744e-06,0.3441318923266444,0.0018396038773219126,25,10,20
41,22,0.6138752148097164,1.2816097748573308e-06,0.3842838996880103,0.0018396038924982808,25,10,20
41,23,0.6495050539925995,1.2816288484370779e-06,0.3486540570892905,0.001839607289261429,25,10,20
41,24,0.6498288684320606,1.2763218806369062e-06,0.3483302968169174,0.0018395584291411146,25,10,20
41,25,0.611547969025008,2.3214952280929134e-06,0.386606561420942,0.0018431480588215051,25,10,20
41,26,0.6173270287835699,2.321842668187312e-06,0.3808276903479247,0.0018429590258369417,25,10,20
41,27,0.6911779221094126,2.3219409855978325e-06,0.306976771838058,0.0018429841115438972,25,10,20
41,28,0.7214081803703729,2.3219326289503866e-06,0.2767464910622367,0.0018430066347613191,25,10,20
41,29,0.6879038300146363,1.2285088572657087e-06,0.3102466584265465,0.0018482830499597874,25,10,20
41,30,0.6878197683418725,1.233639130244809e-06,0.31033068972105393,0.0018483082979431748,25,10,20
41,31,0.6850574187608727,1.2336201704467474e-06,0.31309304271686994,0.001848304902086471,25,10,20
41,32,0.6768320170124571,1.5109578386432467e-06,0.32131771342472054,0.0018487586049837973,25,10,20
41,33,0.6883403802432045,1.2337998181942214e-06,0.3098100330901785,0.0018483528667983776,25,10,20
41,34,0.6798462803264403,1.235029950260074e-06,0.3183041023853535,0.0018483822582555434,25,10,20
41,35,0.6704678900443306,3.959184874058799e-07,0.3276883010002105,0.00184341303697136,25,10,20
41,36,0.6865421975546423,3.9606463769705613e-07,0.3114872900447332,0.0019701163359873135,25,10,20
41,37,0.7207905462945184,4.031607773729409e-07,0.27723797012813517,0.0019710804165691607,25,10,20
41,38,0.720551953694545,3.982964648920024e-07,0.27747656889520994,0.001971079113780263,25,10,20
41,39,0.7211922205091271,3.989831690178528e-07,0.2768416679250288,0.0019657125826751695,25,10,20
41,40,0.724760783205286,1.6350976623725393e-05,0.2732558189502768,0.0019670468678123494,25,10,20
41,41,0.7276634837678071,1.6353166718372456e-05,0.27035196269814643,0.001968200367326615,25,10,20
