,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,8.8,0.2648571428571429,1.6333333333333333,110,25
1,8.8,0.2648571428571429,1.6333333333333333,110,25
2,8.8,0.2648571428571429,1.6333333333333333,110,25
3,8.8,0.2648571428571429,1.6333333333333333,110,25
4,8.8,0.2648571428571429,1.6333333333333333,110,25
5,8.8,0.2648571428571429,1.6333333333333333,110,25
6,8.8,0.2648571428571429,1.6333333333333333,110,25
7,8.8,0.2648571428571429,1.6333333333333333,110,25
8,8.8,0.2648571428571429,1.6333333333333333,110,25
9,8.8,0.2648571428571429,1.6333333333333333,110,25
10,8.8,0.2648571428571429,1.6333333333333333,110,25
11,8.8,0.2648571428571429,1.6333333333333333,110,25
12,8.8,0.2648571428571429,1.6333333333333333,110,25
13,8.8,0.2648571428571429,1.6333333333333333,110,25
14,8.8,0.2648571428571429,1.6333333333333333,110,25
15,8.8,0.2648571428571429,1.6333333333333333,110,25
16,8.8,0.2648571428571429,1.6333333333333333,110,25
17,8.8,0.2648571428571429,1.6333333333333333,110,25
18,8.8,0.2648571428571429,1.6333333333333333,110,25
19,8.8,0.2648571428571429,1.6333333333333333,110,25
20,8.8,0.2648571428571429,1.6333333333333333,110,25
21,8.8,0.2648571428571429,1.6333333333333333,110,25
22,8.8,0.2648571428571429,1.6333333333333333,110,25
23,8.8,0.2648571428571429,1.6333333333333333,110,25
24,8.8,0.2648571428571429,1.6333333333333333,110,25
25,8.8,0.2648571428571429,1.6333333333333333,110,25
26,8.8,0.2648571428571429,1.6333333333333333,110,25
27,8.8,0.2648571428571429,1.6333333333333333,110,25
28,8.8,0.2648571428571429,1.6333333333333333,110,25
29,8.8,0.2648571428571429,1.6333333333333333,110,25
30,8.8,0.2648571428571429,1.6333333333333333,110,25
31,8.8,0.2648571428571429,1.6333333333333333,110,25
32,8.8,0.2648571428571429,1.6333333333333333,110,25
33,8.8,0.2648571428571429,1.6333333333333333,110,25
34,8.8,0.2648571428571429,1.6333333333333333,110,25
35,8.8,0.2648571428571429,1.6333333333333333,110,25
36,8.8,0.2648571428571429,1.6333333333333333,110,25
37,8.8,0.2648571428571429,1.6333333333333333,110,25
38,8.8,0.2648571428571429,1.6333333333333333,110,25
39,8.8,0.2648571428571429,1.6333333333333333,110,25
40,8.8,0.2648571428571429,1.6333333333333333,110,25
41,8.8,0.2648571428571429,1.6333333333333333,110,25
42,8.8,0.2648571428571429,1.6333333333333333,110,25
43,8.8,0.2648571428571429,1.6333333333333333,110,25
44,8.8,0.2648571428571429,1.6333333333333333,110,25
45,8.8,0.2648571428571429,1.6333333333333333,110,25
46,8.8,0.2648571428571429,1.6333333333333333,110,25
47,8.8,0.2648571428571429,1.6333333333333333,110,25
48,8.8,0.2648571428571429,1.6333333333333333,110,25
49,8.8,0.2648571428571429,1.6333333333333333,110,25
50,8.8,0.2648571428571429,1.6333333333333333,110,25
51,8.8,0.2648571428571429,1.6333333333333333,110,25
52,8.8,0.2648571428571429,1.6333333333333333,110,25
53,8.8,0.2648571428571429,1.6333333333333333,110,25
54,8.8,0.2648571428571429,1.6333333333333333,110,25
55,8.8,0.2648571428571429,1.6333333333333333,110,25
56,8.8,0.2648571428571429,1.6333333333333333,110,25
57,8.8,0.2648571428571429,1.6333333333333333,110,25
58,8.8,0.2648571428571429,1.6333333333333333,110,25
59,8.8,0.2648571428571429,1.6333333333333333,110,25
60,8.8,0.2648571428571429,1.6333333333333333,110,25
61,8.8,0.2648571428571429,1.6333333333333333,110,25
62,8.8,0.2648571428571429,1.6333333333333333,110,25
63,8.8,0.2648571428571429,1.6333333333333333,110,25
64,8.8,0.2648571428571429,1.6333333333333333,110,25
65,8.8,0.2648571428571429,1.6333333333333333,110,25
66,8.8,0.2648571428571429,1.6333333333333333,110,25
67,8.8,0.2648571428571429,1.6333333333333333,110,25
68,8.8,0.2648571428571429,1.6333333333333333,110,25
69,8.8,0.2648571428571429,1.6333333333333333,110,25
70,8.8,0.2648571428571429,1.6333333333333333,110,25
71,8.8,0.2648571428571429,1.6333333333333333,110,25
72,8.8,0.2648571428571429,1.6333333333333333,110,25
73,8.8,0.2648571428571429,1.6333333333333333,110,25
74,8.8,0.2648571428571429,1.6333333333333333,110,25
75,8.8,0.2648571428571429,1.6333333333333333,110,25
76,8.8,0.2648571428571429,1.6333333333333333,110,25
77,8.8,0.2648571428571429,1.6333333333333333,110,25
78,8.8,0.2648571428571429,1.6333333333333333,110,25
79,8.8,0.2648571428571429,1.6333333333333333,110,25
80,8.8,0.2648571428571429,1.6333333333333333,110,25
81,8.8,0.2648571428571429,1.6333333333333333,110,25
82,8.8,0.2648571428571429,1.6333333333333333,110,25
83,8.8,0.2648571428571429,1.6333333333333333,110,25
84,8.8,0.2648571428571429,1.6333333333333333,110,25
85,8.8,0.2648571428571429,1.6333333333333333,110,25
86,8.8,0.2648571428571429,1.6333333333333333,110,25
87,8.8,0.2648571428571429,1.6333333333333333,110,25
88,8.8,0.2648571428571429,1.6333333333333333,110,25
89,8.8,0.2648571428571429,1.6333333333333333,110,25
90,8.8,0.2648571428571429,1.6333333333333333,110,25
91,8.8,0.2648571428571429,1.6333333333333333,110,25
92,8.8,0.2648571428571429,1.6333333333333333,110,25
93,8.8,0.2648571428571429,1.6333333333333333,110,25
94,8.8,0.2648571428571429,1.6333333333333333,110,25
95,8.8,0.2648571428571429,1.6333333333333333,110,25
96,8.8,0.2648571428571429,1.6333333333333333,110,25
97,8.8,0.2648571428571429,1.6333333333333333,110,25
98,8.8,0.2648571428571429,1.6333333333333333,110,25
