,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.3853333333333333,2.8866666666666667,50,25
1,4.0,0.3853333333333333,2.8866666666666667,50,25
2,3.84,0.2959047619047619,2.61,48,25
3,3.04,0.10847619047619048,3.1933333333333334,38,25
4,3.0,0.07916666666666666,2.829710144927536,36,24
5,2.56,0.07200000000000001,3.2733333333333334,32,25
6,2.9565217391304346,0.1548654244306418,2.8853754940711465,34,23
7,2.56,0.13733333333333334,3.2066666666666666,32,25
8,2.08,0.03333333333333333,NaN,26,25
9,2.608695652173913,0.13685300207039336,3.0039525691699605,30,23
10,2.6666666666666665,0.09603174603174602,NaN,32,24
11,3.130434782608696,0.049896480331262934,2.5928853754940713,36,23
12,3.36,0.034666666666666665,2.6,42,25
13,3.3636363636363638,0.08917748917748917,2.6147186147186146,37,22
14,2.6956521739130435,0.24855072463768116,NaN,31,23
15,2.6666666666666665,0.13344671201814057,2.9285714285714284,28,21
16,3.272727272727273,0.09004329004329005,2.5194805194805197,36,22
17,3.36,0.2477777777777778,NaN,42,25
18,3.4166666666666665,0.1661706349206349,2.536231884057971,41,24
19,3.739130434782609,0.32149758454106275,2.3280632411067192,43,23
20,3.2,0.15638095238095237,2.65,40,25
21,3.1666666666666665,0.15535714285714286,NaN,38,24
22,2.75,0.0,2.8840579710144927,33,24
23,2.64,0.014666666666666668,3.026666666666667,33,25
24,2.75,0.11944444444444445,3.0543478260869565,33,24
25,3.272727272727273,0.14696969696969697,2.5064935064935066,36,22
26,3.44,0.172,2.59,43,25
27,3.0833333333333335,0.09999999999999999,2.898550724637681,37,24
28,2.782608695652174,0.06231884057971015,3.292490118577075,32,23
29,2.608695652173913,0.06811594202898551,3.2371541501976284,30,23
30,2.5454545454545454,0.17532467532467533,NaN,28,22
31,2.6666666666666665,0.16462585034013605,3.0095238095238095,28,21
32,2.75,0.06964285714285715,3.1956521739130435,33,24
33,2.5,0.10337301587301588,NaN,30,24
34,2.6666666666666665,0.07777777777777778,2.829710144927536,32,24
35,2.526315789473684,0.08947368421052632,3.3859649122807016,24,19
36,3.3333333333333335,0.19319727891156463,2.447619047619048,35,21
37,2.9166666666666665,0.06666666666666667,2.9094202898550723,35,24
38,3.36,0.17949206349206348,2.58,42,25
39,3.25,0.26944444444444443,2.717391304347826,39,24
40,3.3636363636363638,0.1816017316017316,2.4761904761904763,37,22
41,3.5,0.20595238095238097,2.619565217391304,42,24
42,3.28,0.19028571428571428,2.533333333333333,41,25
43,3.1666666666666665,0.08353174603174603,2.6268115942028984,38,24
44,3.12,0.11761904761904761,NaN,39,25
45,2.96,0.156,2.98,37,25
46,2.782608695652174,0.1927536231884058,3.2134387351778657,32,23
47,2.88,0.16666666666666663,3.276666666666667,36,25
48,3.217391304347826,0.16376811594202897,2.561264822134387,37,23
49,3.4166666666666665,0.20505952380952383,2.4094202898550723,41,24
50,3.6,0.21047619047619048,2.4633333333333334,45,25
51,3.12,0.11733333333333333,2.7533333333333334,39,25
52,3.0,0.01818181818181818,2.6406926406926408,33,22
53,3.0,0.051190476190476196,2.9057971014492754,36,24
54,3.04,0.08533333333333333,2.9,38,25
55,3.5833333333333335,0.2146825396825397,2.3949275362318843,43,24
56,3.652173913043478,0.2093167701863354,2.3952569169960474,42,23
57,3.0476190476190474,0.19489795918367345,2.4,32,21
58,3.5,0.20178571428571426,2.6159420289855073,42,24
59,3.4782608695652173,0.20828157349896478,2.4347826086956523,40,23
60,3.391304347826087,0.13374741200828155,2.4980237154150196,39,23
61,3.76,0.1241904761904762,2.4066666666666667,47,25
62,3.3333333333333335,0.09328703703703704,2.7246376811594204,40,24
63,3.6666666666666665,0.20046296296296295,NaN,44,24
64,3.909090909090909,0.116017316017316,2.393939393939394,43,22
65,3.28,0.2062857142857143,2.6866666666666665,41,25
