,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.272,2.4566666666666666,50,25
1,4.0,0.272,2.4566666666666666,50,25
2,3.36,0.21085714285714285,2.8066666666666666,42,25
3,3.5,0.15595238095238095,NaN,42,24
4,3.4782608695652173,0.14803312629399584,2.505928853754941,40,23
5,3.5,0.29345238095238096,2.4094202898550723,42,24
6,4.16,0.31212698412698414,2.3033333333333332,52,25
7,3.5833333333333335,0.15337301587301586,2.5652173913043477,43,24
8,4.0,0.2442028985507246,2.2371541501976284,46,23
9,3.5833333333333335,0.21613756613756616,2.4927536231884058,43,24
10,3.391304347826087,0.10434782608695652,2.6126482213438735,39,23
11,3.5833333333333335,0.15793650793650793,2.4456521739130435,43,24
12,3.4166666666666665,0.15615079365079365,2.536231884057971,41,24
13,3.28,0.08314285714285713,2.55,41,25
14,3.4782608695652173,0.1664941338854382,2.4545454545454546,40,23
15,3.44,0.0977142857142857,2.65,43,25
16,3.8181818181818183,0.07128427128427128,2.393939393939394,42,22
17,3.36,0.22720634920634922,NaN,42,25
18,3.0,0.18939393939393942,NaN,33,22
19,3.12,0.1988888888888889,2.8133333333333335,39,25
20,3.1666666666666665,0.07698412698412697,2.6956521739130435,38,24
21,3.36,0.12742857142857142,2.91,42,25
22,3.0833333333333335,0.19623015873015873,3.0942028985507246,37,24
23,3.1818181818181817,0.1316017316017316,3.2294372294372296,35,22
24,3.217391304347826,0.1191511387163561,2.5652173913043477,37,23
25,3.25,0.24695767195767196,2.5,39,24
26,3.1666666666666665,0.14839466089466088,2.5253623188405796,38,24
27,2.48,0.2641904761904762,3.3466666666666667,31,25
28,2.380952380952381,0.15873015873015872,3.8904761904761904,25,21
29,2.4347826086956523,0.09337474120082816,3.3715415019762847,28,23
30,2.88,0.04542857142857143,2.7133333333333334,36,25
31,2.8181818181818183,0.13939393939393938,2.632034632034632,31,22
32,3.0434782608695654,0.17091097308488612,NaN,35,23
33,3.217391304347826,0.2662525879917184,2.644268774703557,37,23
34,3.0434782608695654,0.1468599033816425,2.675889328063241,35,23
35,3.142857142857143,0.17324263038548754,2.395238095238095,33,21
36,3.68,0.2611948051948052,2.4433333333333334,46,25
37,3.2,0.10685714285714284,2.5833333333333335,40,25
38,2.8333333333333335,0.013888888888888888,2.7427536231884058,34,24
39,3.04,0.1318095238095238,NaN,38,25
40,3.36,0.12914285714285714,2.57,42,25
41,3.0434782608695654,0.021739130434782608,2.8181818181818183,35,23
42,3.25,0.09464285714285714,2.652173913043478,39,24
43,3.1666666666666665,0.07738095238095237,2.7644927536231885,38,24
44,2.782608695652174,0.12028985507246377,3.644268774703557,32,23
45,2.5833333333333335,0.15694444444444444,NaN,31,24
46,2.9166666666666665,0.07916666666666666,2.8333333333333335,35,24
47,2.608695652173913,0.07391304347826087,3.0632411067193677,30,23
48,2.782608695652174,0.02898550724637681,2.66403162055336,32,23
49,2.96,0.20714285714285716,3.0633333333333335,37,25
50,2.608695652173913,0.03333333333333333,2.7905138339920947,30,23
51,3.0,0.037987012987012986,2.5844155844155843,33,22
52,2.88,0.10666666666666666,2.7866666666666666,36,25
53,3.272727272727273,0.21114718614718617,2.4805194805194803,36,22
54,3.44,0.2114285714285714,2.6433333333333335,43,25
55,3.76,0.20066666666666666,2.4433333333333334,47,25
56,3.8260869565217392,0.2349896480331263,2.3280632411067192,44,23
57,3.3333333333333335,0.22108585858585858,2.4746376811594204,40,24
58,3.4166666666666665,0.19298941798941796,2.608695652173913,41,24
59,3.84,0.18542857142857141,2.3133333333333335,48,25
60,3.5652173913043477,0.07650103519668737,2.367588932806324,41,23
61,3.6666666666666665,0.08928571428571429,2.4456521739130435,44,24
62,3.76,0.16619047619047617,NaN,47,25
63,3.5833333333333335,0.08353174603174603,2.5543478260869565,43,24
64,4.0,0.10538302277432711,2.233201581027668,46,23
