,average_degree,clustering_coef,average_shortest_path,n_edges,n_nodes
0,4.0,0.3506666666666666,2.7866666666666666,50,25
1,4.0,0.3506666666666666,2.7866666666666666,50,25
2,3.2,0.2653333333333333,3.05,40,25
3,3.0,0.059722222222222225,2.7572463768115942,36,24
4,2.347826086956522,0.043478260869565216,NaN,27,23
5,2.8181818181818183,0.18787878787878787,2.930735930735931,31,22
6,2.8,0.12295238095238094,2.8833333333333333,35,25
7,2.6666666666666665,0.1431547619047619,3.0652173913043477,32,24
8,2.909090909090909,0.13434343434343432,2.4761904761904763,32,22
9,2.75,0.0558531746031746,NaN,33,24
10,3.0,0.017824074074074072,2.4782608695652173,36,24
11,2.761904761904762,0.11587301587301586,NaN,29,21
12,3.619047619047619,0.2494331065759637,2.3476190476190477,38,21
13,2.96,0.2653333333333333,2.9633333333333334,37,25
14,2.4545454545454546,0.03333333333333333,3.1082251082251084,27,22
15,2.3636363636363638,0.0,NaN,26,22
16,2.8181818181818183,0.10530303030303029,2.601731601731602,31,22
17,2.9166666666666665,0.1646494708994709,2.6268115942028984,35,24
18,3.130434782608696,0.07608695652173914,2.4703557312252964,36,23
19,3.391304347826087,0.05817805383022775,2.4031620553359683,39,23
20,3.04,0.05104761904761904,2.8066666666666666,38,25
21,2.6666666666666665,0.09166666666666666,NaN,32,24
22,3.3333333333333335,0.2038548752834467,2.4285714285714284,35,21
23,3.68,0.24514285714285713,2.4266666666666667,46,25
24,4.0,0.16372354497354497,2.253623188405797,48,24
25,3.12,0.10076190476190476,2.816666666666667,39,25
26,2.96,0.13657142857142857,2.64,37,25
27,2.8333333333333335,0.08650793650793652,3.0760869565217392,34,24
28,2.782608695652174,0.07263630089717045,2.731225296442688,32,23
29,3.4782608695652173,0.10279503105590063,2.399209486166008,40,23
30,3.5833333333333335,0.17592592592592593,2.3840579710144927,43,24
31,3.2,0.06622222222222222,2.6433333333333335,40,25
32,3.04,0.1438095238095238,2.84,38,25
33,2.6666666666666665,0.05833333333333333,NaN,32,24
34,2.9523809523809526,0.173015873015873,3.0047619047619047,31,21
35,3.44,0.14,2.75,43,25
36,3.4166666666666665,0.1621031746031746,2.8405797101449277,41,24
37,2.6956521739130435,0.08405797101449275,2.9802371541501977,31,23
38,2.869565217391304,0.16666666666666669,2.739130434782609,33,23
39,2.9,0.185,NaN,29,20
40,3.0434782608695654,0.14057971014492754,2.7865612648221343,35,23
41,3.130434782608696,0.22660455486542444,NaN,36,23
42,3.5,0.1943783068783069,2.3731884057971016,42,24
43,4.083333333333333,0.25425685425685424,2.1557971014492754,49,24
44,4.086956521739131,0.19392684610075914,2.272727272727273,47,23
45,4.0,0.25,2.36231884057971,48,24
46,3.9166666666666665,0.2956679894179894,2.4782608695652173,47,24
47,3.3333333333333335,0.17777777777777778,NaN,40,24
48,3.4166666666666665,0.19642857142857142,2.532608695652174,41,24
49,3.4782608695652173,0.14616977225672878,2.4901185770750986,40,23
50,3.52,0.1636190476190476,2.5366666666666666,44,25
51,3.8333333333333335,0.20449735449735448,2.579710144927536,46,24
52,4.285714285714286,0.35370370370370374,2.138095238095238,45,21
53,4.521739130434782,0.24779158040027607,2.225296442687747,52,23
54,3.9166666666666665,0.20191498316498316,2.322463768115942,47,24
55,3.68,0.14504761904761904,2.4833333333333334,46,25
56,4.1,0.15626984126984128,2.1473684210526316,41,20
57,4.0,0.18174603174603174,2.253623188405797,48,24
58,4.16,0.22847619047619047,2.256666666666667,52,25
59,4.666666666666667,0.2548611111111111,2.1847826086956523,56,24
60,4.88,0.2265916305916306,2.16,61,25
61,4.695652173913044,0.18740510697032436,2.0988142292490117,54,23
62,4.583333333333333,0.28250661375661373,2.1594202898550723,55,24
63,4.5,0.3313462000962001,2.2028985507246377,54,24
64,3.84,0.23568253968253966,2.526666666666667,48,25
65,3.52,0.08647619047619047,2.743333333333333,44,25
66,3.36,0.13263492063492063,2.7866666666666666,42,25
67,3.4782608695652173,0.08840579710144927,2.533596837944664,40,23
68,3.36,0.05447619047619048,2.6133333333333333,42,25
69,3.4166666666666665,0.13948412698412696,NaN,41,24
70,3.5,0.13422619047619047,2.489130434782609,42,24
71,3.217391304347826,0.21777087646652865,2.766798418972332,37,23
72,2.6363636363636362,0.1212121212121212,2.9177489177489178,29,22
73,3.04,0.18247619047619046,2.9166666666666665,38,25
74,2.9565217391304346,0.10724637681159421,2.656126482213439,34,23
75,3.0,0.21569264069264069,2.83982683982684,33,22
76,3.727272727272727,0.27586580086580087,2.4025974025974026,41,22
77,3.2,0.1448888888888889,2.56,40,25
78,2.8181818181818183,0.09675324675324676,2.70995670995671,31,22
79,3.28,0.17285714285714285,2.71,41,25
80,3.391304347826087,0.11262939958592133,2.494071146245059,39,23
81,3.5,0.13621031746031745,2.5,42,24
82,3.68,0.18380952380952378,2.5433333333333334,46,25
83,3.5833333333333335,0.1536706349206349,2.5,43,24
84,2.88,0.25866666666666666,3.23,36,25
85,3.4782608695652173,0.18571428571428572,2.505928853754941,40,23
86,3.5,0.2226190476190476,NaN,42,24
87,3.3043478260869565,0.15703933747412008,2.6403162055335967,38,23
88,2.8,0.252,4.59,35,25
89,2.9565217391304346,0.10144927536231885,NaN,34,23
90,2.5217391304347827,0.1782608695652174,NaN,29,23
91,2.8181818181818183,0.1457792207792208,2.6666666666666665,31,22
92,3.090909090909091,0.2357864357864358,2.432900432900433,34,22
93,3.0,0.2086309523809524,2.753623188405797,36,24
94,3.25,0.0931547619047619,2.5181159420289854,39,24
95,3.5833333333333335,0.1359126984126984,2.467391304347826,43,24
96,3.1666666666666665,0.16666666666666666,2.8260869565217392,38,24
97,3.68,0.11822222222222221,2.49,46,25
98,3.5,0.14166666666666666,2.5217391304347827,42,24
99,3.8333333333333335,0.16339285714285715,2.4130434782608696,46,24
100,3.8333333333333335,0.2255952380952381,2.4057971014492754,46,24
101,3.75,0.22619047619047616,2.3659420289855073,45,24
102,3.739130434782609,0.25244996549344373,2.3517786561264824,43,23
103,3.4782608695652173,0.20786749482401656,2.4980237154150196,40,23
104,3.8333333333333335,0.22013888888888888,2.3768115942028984,46,24
105,3.9130434782608696,0.38343057908275296,2.3517786561264824,45,23
106,3.2,0.1606153846153846,2.3633333333333333,40,25
107,2.9565217391304346,0.13229813664596274,NaN,34,23
108,2.6363636363636362,0.17272727272727273,NaN,29,22
109,3.130434782608696,0.20144927536231882,2.600790513833992,36,23
110,3.652173913043478,0.23385093167701862,2.4229249011857705,42,23
111,3.5652173913043477,0.15655624568668047,2.375494071146245,41,23
112,3.4782608695652173,0.14720496894409937,2.5019762845849804,40,23
113,3.6666666666666665,0.2677579365079365,2.4420289855072466,44,24
114,3.9166666666666665,0.23630952380952377,2.3550724637681157,47,24
115,4.083333333333333,0.22984584859584858,2.210144927536232,49,24
116,4.25,0.26412037037037034,2.1594202898550723,51,24
117,4.3478260869565215,0.31575887880235703,2.0988142292490117,50,23
118,4.4,0.38980952380952383,2.17,55,25
119,4.08,0.40768253968253965,2.2866666666666666,51,25
120,4.333333333333333,0.30638528138528137,2.181159420289855,52,24
121,3.84,0.28965079365079366,2.36,48,25
122,3.727272727272727,0.2631313131313131,2.346320346320346,41,22
123,3.8333333333333335,0.23906926406926407,2.2427536231884058,46,24
124,4.083333333333333,0.20427489177489178,2.2355072463768115,49,24
125,3.909090909090909,0.24552669552669554,2.2857142857142856,43,22
126,4.25,0.24923941798941798,2.2681159420289854,51,24
127,3.8333333333333335,0.17724867724867724,2.4057971014492754,46,24
128,3.8333333333333335,0.33935185185185185,2.2971014492753623,46,24
129,4.0,0.19179894179894177,2.369565217391304,48,24
130,3.6,0.17257142857142857,2.6766666666666667,45,25
131,3.75,0.23134920634920633,2.536231884057971,45,24
132,4.0,0.1295238095238095,2.3866666666666667,50,25
133,2.9166666666666665,0.12222222222222222,3.0579710144927534,35,24
134,2.96,0.08419047619047619,2.776666666666667,37,25
135,3.4166666666666665,0.19361772486772488,2.4347826086956523,41,24
136,3.44,0.17104761904761903,2.4966666666666666,43,25
137,3.5,0.09781746031746032,2.4528985507246377,42,24
138,3.6666666666666665,0.12609126984126984,2.380434782608696,44,24
139,3.6666666666666665,0.2156415343915344,2.4094202898550723,44,24
140,3.52,0.1544761904761905,2.473333333333333,44,25
141,3.272727272727273,0.25476190476190474,2.484848484848485,36,22
142,3.75,0.20535714285714288,2.4384057971014492,45,24
143,3.6363636363636362,0.2303030303030303,2.4025974025974026,40,22
144,3.5833333333333335,0.1638888888888889,2.496376811594203,43,24
145,3.36,0.17955555555555555,2.54,42,25
146,3.3,0.1461111111111111,2.5,33,20
147,3.739130434782609,0.10693581780538303,2.241106719367589,43,23
148,3.4166666666666665,0.0685515873015873,NaN,41,24
149,3.130434782608696,0.14182194616977226,2.7430830039525693,36,23
150,3.6,0.19050793650793652,2.5933333333333333,45,25
151,3.8333333333333335,0.1371362433862434,2.282608695652174,46,24
152,3.75,0.17152777777777775,2.4528985507246377,45,24
153,3.6666666666666665,0.11832010582010581,2.351449275362319,44,24
154,4.0,0.18795721187025533,2.2015810276679844,46,23
155,3.84,0.14361904761904762,2.4,48,25
156,3.36,0.11809523809523809,2.58,42,25
157,2.9166666666666665,0.013888888888888888,2.9347826086956523,35,24
158,2.727272727272727,0.1316017316017316,2.8181818181818183,30,22
159,2.9565217391304346,0.09881422924901184,2.6284584980237153,34,23
160,3.0833333333333335,0.18776455026455027,2.7717391304347827,37,24
161,2.6956521739130435,0.14378881987577638,3.1818181818181817,31,23
162,2.9523809523809526,0.14625850340136054,2.657142857142857,31,21
163,2.9166666666666665,0.05724206349206349,2.9420289855072466,35,24
164,2.727272727272727,0.0854978354978355,NaN,30,22
165,3.04,0.11866666666666667,NaN,38,25
166,3.0434782608695654,0.09917184265010351,2.569169960474308,35,23
167,2.9565217391304346,0.15838509316770186,3.059288537549407,34,23
168,3.5652173913043477,0.1727743271221532,2.5454545454545454,41,23
169,3.652173913043478,0.1671497584541063,2.3873517786561265,42,23
170,3.36,0.14447619047619048,2.533333333333333,42,25
171,3.4166666666666665,0.19672619047619047,2.4855072463768115,41,24
172,3.6666666666666665,0.17500000000000002,2.4094202898550723,44,24
173,3.5,0.16805555555555554,2.5217391304347827,42,24
174,3.28,0.1358095238095238,2.58,41,25
175,3.28,0.15466666666666667,2.5766666666666667,41,25
176,2.909090909090909,0.1921717171717172,2.831168831168831,32,22
177,3.0434782608695654,0.011594202898550725,2.691699604743083,35,23
178,2.88,0.18323809523809523,NaN,36,25
179,2.9166666666666665,0.15178571428571427,3.032608695652174,35,24
180,3.130434782608696,0.21118012422360247,2.699604743083004,36,23
181,3.25,0.15611772486772488,2.532608695652174,39,24
182,3.6363636363636362,0.2079004329004329,2.346320346320346,40,22
183,3.3333333333333335,0.3002314814814815,2.4818840579710146,40,24
184,3.7142857142857144,0.19168556311413454,2.3476190476190477,39,21
185,4.08,0.3232698412698413,2.2533333333333334,51,25
186,3.8260869565217392,0.18385093167701863,2.308300395256917,44,23
187,3.3333333333333335,0.269973544973545,NaN,40,24
188,3.391304347826087,0.1880952380952381,2.549407114624506,39,23
189,3.52,0.1988888888888889,2.54,44,25
190,3.0833333333333335,0.23591269841269843,2.7644927536231885,37,24
191,2.909090909090909,0.12705627705627706,NaN,32,22
192,3.217391304347826,0.17494824016563146,NaN,37,23
193,3.3636363636363638,0.20905483405483405,2.4155844155844157,37,22
194,3.36,0.14288888888888887,2.5866666666666664,42,25
195,4.0,0.24551587301587302,2.110526315789474,40,20
