run,generation,degenerate,holistic,other,compositional,popsize,turnover_rounds,group_rounds
33,0,0.9987713554999793,1.4267839920713722e-08,0.0012266915175253483,1.938714656782331e-06,25,20,20
33,1,0.90681270613902,4.004132102153626e-08,0.09318341462278143,3.839196869180394e-06,25,20,20
33,2,0.7024660807645589,0.0004886180748936162,0.29703253516454525,1.2765996011844485e-05,25,20,20
33,3,0.6747170458186309,0.00048818877578852974,0.3247216532872669,7.311211831207257e-05,25,20,20
33,4,0.6312855277557575,0.0004793125494940436,0.36561512866597246,0.002620031028775305,25,20,20
33,5,0.6802491559959891,0.0004790447818793401,0.316655106690935,0.0026166925311963186,25,20,20
33,6,0.5382800179633026,0.0015632530505556334,0.45604779694470254,0.004108932041435895,25,20,20
33,7,0.5079771844236061,0.0016838441141801747,0.4862265845632382,0.004112386898977195,25,20,20
33,8,0.519190090298466,0.001297283594474387,0.47546805262916636,0.004044573477892038,25,20,20
33,9,0.39566709873801686,0.0018006707403127467,0.5984838832449622,0.004048347276704626,25,20,20
33,10,0.3504609665849073,0.0007144196310920249,0.6447762617663001,0.004048352017697916,25,20,20
33,11,0.351541808559776,0.00017735760027614653,0.6443650744437462,0.003915759396196054,25,20,20
33,12,0.47591182849070357,0.00016854621356444444,0.5200031490854042,0.003916476210328276,25,20,20
33,13,0.4492226307753425,0.00016854085650739098,0.5429589377782701,0.007649890589874134,25,20,20
33,14,0.46921167947806647,0.00016825788875886135,0.52688017855809,0.003739884075079949,25,20,20
33,15,0.43002838410015415,0.00014072575916860677,0.5694004237480501,0.0004304663926219012,25,20,20
33,16,0.4806394029106987,1.999016318766561e-05,0.5116220688528762,0.007718538073232803,25,20,20
33,17,0.5676852162059032,2.1582924413045712e-05,0.41949035254954936,0.012802848320130058,25,20,20
33,18,0.5627562199048147,3.129106453632601e-06,0.4247552575128106,0.012485393475922105,25,20,20
33,19,0.587505792668059,2.0833284563664958e-05,0.38769203039804107,0.024781343649337723,25,20,20
33,20,0.5706401525547026,2.1506245742118366e-05,0.4116493106860585,0.017689030513496518,25,20,20
33,21,0.629939072891621,1.9094277586706683e-05,0.3502196066216749,0.019822226209116535,25,20,20
33,22,0.6978713662234501,2.0617273077342042e-05,0.2969998375581094,0.005108178945359941,25,20,20
33,23,0.6316906883957951,1.9667380373287318e-05,0.3496842294142561,0.01860541480957473,25,20,20
33,24,0.5176809014446806,5.790971658045116e-05,0.4767102159153861,0.005550972923355866,25,20,20
33,25,0.4986955849453664,4.119037276504859e-05,0.49571151952235293,0.005551705159518334,25,20,20
33,26,0.43105446999840524,3.604139571267985e-06,0.5633933083456043,0.005548617516419024,25,20,20
33,27,0.4919296719330339,5.30247448153183e-06,0.5023157203796463,0.005749305212837258,25,20,20
33,28,0.5334158389016511,1.4977402188002865e-05,0.465921367314158,0.0006478163820045085,25,20,20
33,29,0.5158272882887956,0.00829671241521569,0.4716548359767263,0.004221163319260785,25,20,20
33,30,0.38598808106648475,0.0082961940059852,0.601494608810436,0.0042211161170852985,25,20,20
33,31,0.41504080340683464,0.008947031592893053,0.5751684177417141,0.0008437472585494952,25,20,20
33,32,0.3456697225176791,0.00894669880386778,0.6445420934480545,0.0008414852303942394,25,20,20
33,33,0.26136268678596103,0.0007041686523298174,0.7044615445291861,0.03347160003251834,25,20,20
33,34,0.22747880156048444,0.0008749324734389793,0.73850681911735,0.03313944684872437,25,20,20
33,35,0.22123292678084985,0.0008730524321507664,0.7448512879305593,0.033042732856437294,25,20,20
33,36,0.17726875292042307,0.0008824078936162477,0.7488061744329019,0.0730426647530517,25,20,20
33,37,0.17955047933610846,0.0008922366477232076,0.7715742170069515,0.04798306700920716,25,20,20
33,38,0.24169914163726733,0.0018144043558646164,0.7084278510341026,0.048058602972760725,25,20,20
33,39,0.17146379646279925,0.0018143948853915645,0.7865218267007,0.040199981951103324,25,20,20
33,40,0.20435584492724548,0.0017951832316897521,0.7502125026797039,0.04363646916135811,25,20,20
33,41,0.19303388333076568,0.0016643531265598986,0.7532633059558305,0.05203845758683925,25,20,20
33,42,0.2468582735040228,0.0017123087067757619,0.7393893344024152,0.012040083386779858,25,20,20
33,43,0.1643212965914793,0.0008512838912933665,0.8203391105371884,0.014488308980033069,25,20,20
33,44,0.30282262727120296,0.0008128166197607808,0.6817987574431565,0.014565798665875661,25,20,20
33,45,0.3440008949249876,0.0008273127903078247,0.6549700907801767,0.00020170150452572237,25,20,20
33,46,0.3413129676925384,0.000818444253929872,0.6577434287972923,0.00012515925623903405,25,20,20
33,47,0.28493915107441664,0.0011940711846188468,0.7137114050848088,0.00015537265615140996,25,20,20
33,48,0.26602029548147094,0.001214775033986424,0.7325515961996758,0.00021333328486296708,25,20,20
33,49,0.2503081679031974,0.0008644424326739076,0.7486451048078842,0.00018228485623995823,25,20,20
33,50,0.20127310044863067,0.0008445450596732081,0.7978226877101633,5.966678152924444e-05,25,20,20
33,51,0.1609666296538447,0.001321069786816267,0.8373006233890828,0.00041167717024862547,25,20,20
33,52,0.1838773320240192,0.0006056690935269519,0.8151629895172539,0.00035400936519667484,25,20,20
33,53,0.1169245781381053,0.02000020351734564,0.8627105642334346,0.00036465411110887835,25,20,20
33,54,0.07325155412490486,0.031060733189959656,0.8953231897308197,0.0003645229543099689,25,20,20
33,55,0.11274378629973436,0.03156710209542014,0.8556766690284928,1.2442576346940102e-05,25,20,20
33,56,0.11264056188910786,0.05289075542802063,0.8310046137198551,0.0034640689630113936,25,20,20
33,57,0.040877516515531676,0.06413029646896146,0.8915281360574439,0.0034640509580606683,25,20,20
33,58,0.10961710678049588,0.06442971812711656,0.8224240923059282,0.0035290827864589386,25,20,20
33,59,0.07386444702443669,0.18342918727077773,0.7426404966643168,6.586904046828746e-05,25,20,20
33,60,0.10210436234098685,0.16558741775713634,0.7318865579620412,0.00042166193983453484,25,20,20
33,61,0.0830027147882933,0.20453537038084646,0.7123808936275491,8.10212033109466e-05,25,20,20
33,62,0.03269223699140103,0.24406656239555036,0.7231602451689773,8.095544406829793e-05,25,20,20
33,63,0.031011817520869837,0.36317325732321515,0.6057339706333679,8.095452254574453e-05,25,20,20
33,64,0.03102560125172247,0.31648304048966436,0.6524093687454573,8.198951315402486e-05,25,20,20
33,65,0.014507128243700929,0.31575076656323264,0.6697257959033018,1.6309289764027747e-05,25,20,20
33,66,0.014441517644515768,0.4420130047766705,0.5435291701874112,1.6307391401101262e-05,25,20,20
33,67,0.008229040539255869,0.6002468610130973,0.3915088276619753,1.5270785670293355e-05,25,20,20
33,68,2.0150739385637662e-08,0.7199507926677882,0.28004918627593595,9.055363755988226e-10,25,20,20
33,69,5.777860422113206e-09,0.6800693641407475,0.31993060869521933,2.1386172437070684e-08,25,20,20
33,70,6.718638934330619e-09,0.600671398283895,0.39920856153761014,0.00012003345985408627,25,20,20
33,71,6.844994992468058e-09,0.6142439670262135,0.3857560256731344,4.5565577077782666e-10,25,20,20
33,72,1.1537821284463244e-06,0.7317165585871639,0.2682548086225275,2.747900818017853e-05,25,20,20
33,73,4.4653837575734324e-10,0.8639874902687361,0.136012508890023,3.9470185914570384e-10,25,20,20
33,74,9.89935846546818e-08,0.8742930545179409,0.1257068456017886,8.866852617476711e-10,25,20,20
33,75,9.93591929180694e-08,0.8680171544548307,0.13195223193485836,3.051425111757293e-05,25,20,20
33,76,1.1103872566480367e-07,0.804291606481721,0.195677767927365,3.051455218808224e-05,25,20,20
33,77,1.209441162583972e-08,0.7426270106716117,0.25734246286202667,3.0514371948922342e-05,25,20,20
33,78,1.2094430524744374e-08,0.782542956437106,0.21742651678870015,3.051467976280101e-05,25,20,20
33,79,1.1708469249511351e-08,0.8125277839799377,0.1874373077033784,3.489660821413408e-05,25,20,20
33,80,1.1709609225490077e-08,0.8232464762432491,0.1767185917662627,3.49202808786599e-05,25,20,20
33,81,2.225650625346807e-09,0.812032875238561,0.18793218499136866,3.493754441923868e-05,25,20,20
33,82,1.1350248281594347e-09,0.8455558563814185,0.15440920554208495,3.4936941471166915e-05,25,20,20
33,83,1.50817273885433e-09,0.8550951338699556,0.14486992737439788,3.493724747322393e-05,25,20,20
33,84,1.5081619581710238e-09,0.8567580500214897,0.14320701152065232,3.4936949695516075e-05,25,20,20
33,85,1.2477765890020797e-09,0.8408019895565078,0.1591630801816517,3.4929014063427e-05,25,20,20
33,86,8.058266790194728e-07,0.8842640644924002,0.11567962584715417,5.55038337666052e-05,25,20,20
33,87,8.068319936630096e-07,0.844406076310329,0.1555376124162018,5.550444147501234e-05,25,20,20
33,88,2.7605927942312883e-09,0.8581675990941189,0.14179748450892563,3.491363636180276e-05,25,20,20
33,89,4.260267365661738e-09,0.8186766867052416,0.1813216431403699,1.6658941194549574e-06,25,20,20
33,90,2.761695157732648e-09,0.9158643046214641,0.08413567439877699,1.821806326589017e-08,25,20,20
33,91,4.475146775048454e-09,0.8569187270307438,0.1430806245688392,6.439252693793291e-07,25,20,20
33,92,1.1628202623457198e-08,0.8417524152937912,0.15824692845596056,6.446220449719471e-07,25,20,20
33,93,1.1629787431529325e-08,0.8283282834190736,0.1716710779079558,6.270431826668753e-07,25,20,20
33,94,5.3955142151437826e-09,0.8667620264548291,0.13323705175916367,9.163904925691667e-07,25,20,20
33,95,2.6571792250101213e-09,0.8854142195047209,0.11458486176356582,9.160745337215704e-07,25,20,20
33,96,2.7075249719684675e-09,0.8959425743503486,0.10405650716335416,9.157787712578285e-07,25,20,20
33,97,9.955962244292396e-10,0.9265632182147213,0.07343649039518735,2.9039449429790206e-07,25,20,20
33,98,8.446145626636838e-10,0.9388045915993517,0.061195379054530014,2.850150280518859e-08,25,20,20
33,99,8.93867401011637e-10,0.9872198437893254,0.012780136499523469,1.8817283428971812e-08,25,20,20
33,100,8.437140274636509e-10,0.9872224754354834,0.012777487627398469,3.609340388783655e-08,25,20,20
33,101,1.492807050038554e-10,0.9615505015492849,0.03844946251969332,3.578174080964363e-08,25,20,20
33,102,1.8760180418443248e-09,0.9440912030571492,0.05587386448837035,3.493057846193654e-05,25,20,20
33,103,2.7259600015126254e-09,0.905813360463641,0.09415010424666008,3.653256373801552e-05,25,20,20
33,104,1.048645339644979e-09,0.9225205550649759,0.07747782339549655,1.6204908814568591e-06,25,20,20
33,105,9.983894324174275e-10,0.9501151930150609,0.04988347458277932,1.3314037694615926e-06,25,20,20
33,106,9.981744256628707e-10,0.9528544100689956,0.04714425752896406,1.3314038653262943e-06,25,20,20
33,107,9.986037367567484e-10,0.9223792494523977,0.07761940086063554,1.3486883624839953e-06,25,20,20
33,108,2.8269667345645645e-09,0.9359802641286908,0.06401971513280587,1.7911535980091493e-08,25,20,20
33,109,2.8283345614043127e-09,0.9339648349308826,0.06603512682915884,3.541162400114006e-08,25,20,20
33,110,2.7794157003811344e-09,0.9318234960444961,0.06817646576489174,3.541119628328147e-08,25,20,20
33,111,1.584753242816994e-07,0.9309583074944366,0.06904149831209849,3.571814069571609e-08,25,20,20
33,112,1.583792598668975e-07,0.9602071239350426,0.0397926995696541,1.8116043411487248e-08,25,20,20
33,113,1.5842869587481393e-07,0.9601836668676949,0.039816156271040064,1.8432569181119793e-08,25,20,20
33,114,2.733252935555102e-09,0.9608804996243542,0.03911947921324313,1.842914947810251e-08,25,20,20
33,115,2.7224234051855382e-09,0.9293604697091241,0.07063950955480805,1.8013643873977023e-08,25,20,20
33,116,2.723363806027223e-09,0.9117575849093609,0.08824239435402474,1.801325030508723e-08,25,20,20
33,117,2.7231333454177785e-09,0.884250686179558,0.1157492930841551,1.801315328873052e-08,25,20,20
33,118,2.71700754782196e-09,0.8733828709669931,0.1266171081046334,1.8211366214291875e-08,25,20,20
33,119,2.716525490379203e-09,0.8526408477864494,0.1473591312833064,1.821371885393425e-08,25,20,20
33,120,6.4946976813606496e-09,0.7977115132461092,0.20221155892492063,7.692133427171605e-05,25,20,20
33,121,2.8099871627608864e-09,0.839416366915044,0.16058362875665566,1.5183132844779954e-09,25,20,20
33,122,5.172797827712911e-10,0.8625558625425529,0.13744413122018853,5.719978581871688e-09,25,20,20
33,123,5.036830343112472e-10,0.8828736743005794,0.11712631978903187,5.406705391435358e-09,25,20,20
33,124,5.028628273221122e-10,0.8833292088450435,0.11667076775930979,2.2892783783849314e-08,25,20,20
33,125,7.467058453194692e-10,0.8207594036011738,0.1792405724460563,2.320606402392477e-08,25,20,20
33,126,5.159698307970545e-10,0.9108303166017948,0.08916965967609572,2.3206139730121077e-08,25,20,20
33,127,5.140586520447872e-10,0.9108262161340059,0.08917378240783153,9.441038978742803e-10,25,20,20
